id,content,named_entities,channel
52868756,"He will be back and he will defend you like he did during 2020, yes??? 🤣🤣🤣 Operation Warp speed? Secure 5G and beyond 2020 act? 🤣🤣🤣","[{u'text': u'2020', u'type': u'DATE'}, {u'text': u'U0001f923', u'type': u'ORG'}, {u'text': u'U0001f923', u'type': u'ORG'}, {u'text': u'U0001f923', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'2020', u'type': u'DATE'}, {u'text': u'U0001f923', u'type': u'ORG'}, {u'text': u'U0001f923', u'type': u'ORG'}, {u'text': u'U0001f923', u'type': u'PRODUCT'}]",11865
52890445,They had 6G already for 10 years and they spent our money on 5G just for their agenda with Frequencies. And now Nano** is the new Conditioning name  https://phys.org/news/2021-06-scientists-magnetic-nanopowder-6g-technology.html,"[{u'text': u'6', u'type': u'CARDINAL'}, {u'text': u'10 years', u'type': u'DATE'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'Frequencies', u'type': u'GPE'}, {u'text': u'Conditioning', u'type': u'GPE'}]",58485
52899511,The Famer issue is not just to control the food supply but it is also to herd famers and those isolated in beautiful areas into major populated areas because its easier to control them. There isn't big tech everywhere in these areas. This is why Gates and Black Rock are buying property. The FCC also approved 5G on private property now and they will pay people off each Year to have it on their land,"[{u'text': u'Famer', u'type': u'GPE'}, {u'text': u'Gates', u'type': u'GPE'}, {u'text': u'Black Rock', u'type': u'LOC'}, {u'text': u'FCC', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}]",58485
52910442,Yeah Probably Mosquitoes. I still believe it's 5G. They even attacked the White House last year and everyone got sick,"[{u'text': u'the White House', u'type': u'ORG'}, {u'text': u'last year', u'type': u'DATE'}]",58485
52963447,"Your body cant make antibodies to something that is not in your body. Doctors speak up. Share and subscribe. Join our 24000 members group to stop the vaccines: https://t.me/nocovidvaccines Protect yourself from 5G and Wifi radiations, more info on this link: https://dq271.isrefer.com/go/AultHome/AUL651/ If your employer or school pressures you then use a vaccine exemption document written by an MD send us a mail at thetruthjungle@protonmail.com Join the USA no covid vaccines group to connect locally: https://t.me/nocovidvaccinesusa Trippy art to brighten the day and take a break from all the nonsense, order here: https://displate.com/displate/1004147?art=5cd0249dad332 Awesome photos for free to download: https://www.pexels.com/@alex-nicholas-15116230 Join the alien invasion group: https://t.me/alieninvasiongroup","[{u'text': u'24000', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'Wifi', u'type': u'PERSON'}, {u'text': u'MD', u'type': u'GPE'}, {u'text': u'USA', u'type': u'GPE'}, {u'text': u'Trippy', u'type': u'PERSON'}]",58485
52969390,"Graphene Oxide in the Vaccines  https://brandnewtube.com/watch/graphene-oxide-in-the-vaccines_UVcRF61lzIheX7r.html  Graphene Nanoparticles in Covid Vaccines - a Report  from Spain THE FIFTH COLUMN (laquintacolumna.net)  1. All the vaccines are manufactured using the same nano-technology. In Spain it was even described as ""secret nanoparticles.""  These nanoparticles become magnetic when they reach the same temperature as the human body. When they remain in an under zero degrees environment, they remain un-magnetic. [Why they freeze the vaccines?] https://www.nature.com/articles/s41598-020-78262-w  2. These particles must be a nano-tech material called GRAPHENE. which is a superconductive and highly integrative with neuron cells in the brain: https://www.frontiersin.org/articles/10.3389/fnsys.2018.00012/full  3. The European Union invested one billion euros in a project called The Graphene Flagship: https://spectrum.ieee.org/nanoclast/semiconductors/nanotechnology/europe-has-invested-1-billion-into-graphenebut-for-what  4. The molecules of GRAPHENE can interact with neurons in the brain in a remote mode using different radio-frequencies (5G could be one of these) , they can map the brain and transmit and receive INSTRUCTIONS remotely: https://www.noldus.com/applications/magnetogenetics  5. These were never ""vaccines"" against a virus, instead all the time it was a secret nanotech project developed to reach and control the brains of the human population (until now we don't know if they can modify DNA via 5G) In la Quinta Columna, they discovered that people have been already magnetized via graphene present in masks, PCR tests, chemtrails and influenza and covid vaccines  6. The icon of GRAPHENE is guess what: three hexagrams: https://www.shutterstock.com/image-vector/graphene-structure-icon-vector-1030374052  7. GRAPHENE could be flushed naturally out of the body, because there is an enzyme called myeloperoxidase that apparently disintegrates graphene molecules. Surprisingly alcohol consumption or even tobacco can help to increase this enzyme. That's why they want the population to be vaccinated each 6-12 months and sober.  8. The interaction between GRAPHENE in inoculated humans and 5G could result in a fatal event when 5G will be fully enabled in July 2021, so we would be in a short period of time to stop this madness and abort vaccination programs for once and all.","[{u'text': u'Graphene Oxide', u'type': u'PERSON'}, {u'text': u'Vaccines', u'type': u'ORG'}, {u'text': u'Covid Vaccines - a', u'type': u'PERSON'}, {u'text': u'Spain', u'type': u'GPE'}, {u'text': u'THE FIFTH COLUMN', u'type': u'ORG'}, {u'text': u'1', u'type': u'CARDINAL'}, {u'text': u'Spain', u'type': u'GPE'}, {u'text': u'2', u'type': u'CARDINAL'}, {u'text': u'GRAPHENE', u'type': u'ORG'}, {u'text': u'3', u'type': u'CARDINAL'}, {u'text': u'The European Union', u'type': u'ORG'}, {u'text': u'one billion', u'type': u'CARDINAL'}, {u'text': u'The Graphene Flagship', u'type': u'WORK_OF_ART'}, {u'text': u'4', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'nanotech', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'Quinta Columna', u'type': u'PERSON'}, {u'text': u'PCR', u'type': u'ORG'}, {u'text': u'6', u'type': u'CARDINAL'}, {u'text': u'GRAPHENE', u'type': u'ORG'}, {u'text': u'three', u'type': u'CARDINAL'}, {u'text': u'6-12 months', u'type': u'DATE'}, {u'text': u'8', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'July 2021', u'type': u'DATE'}]",135783
52993250,GATESHEAD COUNCIL REMOVED THE ILLEGAL 5G RADAR SYSTEM - AND THE NOSE BLEEDS STOPPED -  WE ARE THE RESISTANCE WWW.SAVEUSNOW.ORG.UK,"[{u'text': u'GATESHEAD COUNCIL', u'type': u'ORG'}]",11865
53054157,"NOT 1 PERSON DIED FROM COVID EVER  COVID WAS NEVER ISOLATED  THE COMMON COLD, FLU ALONG WITH 5G WAS THE CAUSE OF HEALTH CONDITIONS    ASYMPTOMATIC WENT FOR TEST SWABS THAT INFECTED THEM WITH THE FLU  FORCED DEATHS BY VENTILATORS  APPROXIMATELY 45-65k DIE EVERY YEAR FROM THE FLU  THOSE WITH PRE-EXISTING CONDITIONS AND THE ELDERLY CAN DIE FROM THE FLU  THE FLU WAS REBRANDED AND REMARKETING AS COVID 19  LAB LEAK:  THE LEAK OF INFORMATION THE TAINTED SWABS THE VACCINE","[{u'text': u'1', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'CONDITIONS', u'type': u'ORG'}, {u'text': u'FLU', u'type': u'ORG'}, {u'text': u'45-65k', u'type': u'DATE'}, {u'text': u'FLU', u'type': u'ORG'}, {u'text': u'TAINTED', u'type': u'ORG'}]",58485
53058649,Yeah it’s called 5G,"[{u'text': u'5', u'type': u'CARDINAL'}]",135830
53069717,"Graphene Oxide in the Quackccines https://brandnewtube.com/watch/graphene-oxide-in-the-vaccines_UVcRF61lzIheX7r.html  Graphene Nanoparticles in Covid Quackccines - a Report from Spain THE FIFTH COLUMN (laquintacolumna.net)  1. All the quackccines are manufactured using the same nano-technology. In Spain it was even described as ""secret nanoparticles."" These nanoparticles become magnetic when they reach the same temperature as the human body. When they remain in an under zero degrees environment, they remain un-magnetic.  https://www.nature.com/articles/s41598-020-78262-w  2. These particles are a nano-tech material called GRAPHENE. which is a superconductive and highly integrative with neuron cells in the brain: https://www.frontiersin.org/articles/10.3389/fnsys.2018.00012/full  3. The European Union invested one billion euros in a project called The Graphene Flagship: https://spectrum.ieee.org/nanoclast/semiconductors/nanotechnology/europe-has-invested-1-billion-into-graphenebut-for-what  4. The molecules of GRAPHENE can interact with neurons in the brain in a remote mode using different radio-frequencies (5G could be one of these) , they can map the brain and transmit and receive INSTRUCTIONS remotely:  https://www.noldus.com/applications/magnetogenetics  5. These were never ""vaccines"" against a virus, instead all the time it was a secret nanotech project developed to reach and control the brains of the human population (until now we don't know if they can modify DNA via 5G) In la Quinta Columna, they discovered that people have been already magnetized via graphene present in masks, PCR tests, chemtrails and influenza and covid vaccines  6. The icon of GRAPHENE is guess what: three hexagrams (666): https://www.shutterstock.com/image-vector/graphene-structure-icon-vector-1030374052 (see below)  7. GRAPHENE could be flushed naturally out of the body, because there is an enzyme called myeloperoxidase that apparently disintegrates graphene molecules. Surprisingly alcohol consumption or even tobacco can help to increase this enzyme.","[{u'text': u'Graphene Oxide', u'type': u'PERSON'}, {u'text': u'Quackccines', u'type': u'ORG'}, {u'text': u'Covid Quackccines - a Report', u'type': u'PERSON'}, {u'text': u'Spain', u'type': u'GPE'}, {u'text': u'THE FIFTH COLUMN', u'type': u'ORG'}, {u'text': u'1', u'type': u'CARDINAL'}, {u'text': u'Spain', u'type': u'GPE'}, {u'text': u'2', u'type': u'CARDINAL'}, {u'text': u'GRAPHENE', u'type': u'ORG'}, {u'text': u'3', u'type': u'CARDINAL'}, {u'text': u'The European Union', u'type': u'ORG'}, {u'text': u'one billion', u'type': u'CARDINAL'}, {u'text': u'The Graphene Flagship', u'type': u'WORK_OF_ART'}, {u'text': u'4', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'nanotech', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'Quinta Columna', u'type': u'PERSON'}, {u'text': u'PCR', u'type': u'ORG'}, {u'text': u'6', u'type': u'CARDINAL'}, {u'text': u'GRAPHENE', u'type': u'ORG'}, {u'text': u'three', u'type': u'CARDINAL'}]",135830
53070538,"https://www.speedtest.net/ookla-5g-map  Map of the US and where 5G towers are installed, looks to me I'll have zombies coming from the west and north of me...two within 2 miles","[{u'text': u'https://www.speedtest.net/ookla-5g-map', u'type': u'CARDINAL'}, {u'text': u'US', u'type': u'GPE'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'two', u'type': u'CARDINAL'}, {u'text': u'2 miles', u'type': u'QUANTITY'}]",61234
53085383,The call to action today at 2PM has information about 5G and what it is doing,"[{u'text': u'today', u'type': u'DATE'}, {u'text': u'2PM', u'type': u'ORG'}, {u'text': u'about 5', u'type': u'CARDINAL'}]",58485
53099819,"⚠️ The government does not want you to have access to this information❗  ▪️We will have to translate and print and post this flyer everywhere. People need to understand that they have been fooled.  ▪️At the same time, the government has been trying for a year to destroy the Aulterra company. A company that provides us with products that protect us against 5G and harmful radiation. More and more people who use products from them say that they no longer have headaches and that they have got rid of insomnia. Here is the link of Aulterra:  https://dq271.isrefer.com/go/HOUSEUSB/AUL862/","[{u'text': u'u2757', u'type': u'ORG'}, {u'text': u'ufe0fAt', u'type': u'CARDINAL'}, {u'text': u'a year', u'type': u'DATE'}, {u'text': u'Aulterra', u'type': u'GPE'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'Aulterra', u'type': u'GPE'}]",58485
53100357,"To align and control them in tandem with China. Canada and other nations are onboard, too. Prepare for a global 5G army.","[{u'text': u'China', u'type': u'GPE'}, {u'text': u'Canada', u'type': u'GPE'}, {u'text': u'5', u'type': u'CARDINAL'}]",135830
53105686,"🛑🛑🛑🛑🛑5  OPERATION FREEDOM EMERGENCY WARNING  🛑 CALL TO ACTION 🛑  GLOBAL LOCKDOWNS ARE HERE AND MORE COMING  FACT GETTING THIS INFORMATION OUT HAS PROVEN COMPUTERS AND SMARTPHONES SHUTTING DOWN AND RESTARTING WITH MANY PEOPLE  NEW VARIENTS - 2 REPORTED - VARIENTS ARE A RE-BRANDING OF THE COMMON COLD/FLU LIKE SYMPTOMS HAY FEVER!  THE VACCINATED WILL HAVE A SERIOUS ISSUE WITH THESE COMMON AILMENTS.  FOOD SHORTAGES - FACT PROVEN BY FARMERS  SUMMER ACTIVITIES-  BEACHES, THEME PARKS, CONCERTS WILL BE USED AND FRAMED TO CAUSE ANOTHER LOCKDOWN -   UK TAKE WARNING ASAP - GLOBAL AS WELL  GLOBAL FINANCE + MASS INFLATION - ALREADY STARTED  UN, WHO, CDC, JOINT GLOBAL KALERGI PLAN  THEY MAY USE AN EMERGENCY BROADCAST  STOPPING THE PRODUCTION OF MEDICINE FOR THE COMMON COLD TO PUSH HAY FEVER AS THE SYMPTOM. ALREADY PROVEN WITH ZINC IN MARCH 2020 AND ALREADY STARTED  STOCK UP WITH VITAMINS AS MANY ALREADY HAVE  ""YOU ARE A TRUE PATRIOT""  WILL BE USED AS A PHRASE TO CONDITION MORE PEOPLE TO GET THE BIO WEAPON AND THE WORDING MAY SLIGHTLY CHANGE   THE ELITE ARE AWARE THE BLACK, ASIAN, AND GAY COMMUNITIES ARE AGAINST THE BIO WEAPON - INFORM YOUR LIKE MINDED FRIENDS IN THESE AREAS  NEW MASKS MAY BE ASKED FOR THE CONTROLLED TO USE THAT WILL DETECT FAKE COVID  THE MCAFEE KILLSWITCH IS COUNTING DOWN TO THE JULY 26TH AREA. PRIOR TO THIS TIME WE MAY SEE AN ATTACK THROUGH WEATHER MODIFICATION AND/OR A GRID TAKEDOWN - NOT CLEAR AT THIS POINT  CHILDREN AND ELDERLY THAT ARE NOT VACCINATED WILL BE REMOVED FROM YOUR HOME PERMANENTLY - SHOWN IN THE UK AREA DOCUMENTS  UK? BUILDINGS SURROUNDED BY FENCES WITH BARBED WIRE.  STAY AT HOME BRACELETS - SHOWING IN THE UK AREA DOCUMENTS RIGHT NOW. USING 5G TRACKING  5G - MIND CONTROL WILL BE USED, HAS ALREADY BEEN USED AND IS CURRENTLY BEING USED EXPECIALLLY THROUGH YOUR TV. MIND CONTROLLED INTO BELIEVING THERE IS A PANDEMIC, YOU NEED A VACCINE AND MASKS WORK  ANXIETY, PTSD, ANGER, CONFUSION, NAUSEA, HEADACHES, DIZZINESS FOR ANYONE.. FOR THE VACCINATED WE BELIEVE THIS WILL GO AS FAR AS A ANGER SWITCH. PROVEN FACTS HERE WITH SHOOTINGS AND ALSO MASKED INDIVIDUALS ASSAULTING ADULTS AND CHILDREN FOR NOT WEARING ONE  YOUR HUMAN ENERGY IS STRONG WITHIN 6 FEET OF HUMANS AND CAN GO MILES TO CONNECT YOUR ENERGY WITH OTHERS. ""6 FOOT SOCIAL DISTANCING""   STOP ANY SOCIAL DISTANCING WITH YOUR FRIENDS AND FAMILY AND GIVE THEM A HUG MORE THAN EVER  BEING OPEN IN THE PUBLIC WITH YOUR BELIEF IN THE VACCINE AND LOCK DOWNS IS UP TO YOU AND YOUR FREEDOM  THEY ARE CREATING ONCE AGAIN SNITCHES WITHIN YOUR OWN DUMBED DOWN FRIENDS. FB ALREADY STARTED WITH  WATER IS PURPOSELY BEING DRYED UP IN CA TO MAKE YOU BELIEVE GLOBAL WARMING.  GLOBAL WARMING IS THE FEAR TACTIC BEING USED TO BRAINWASH MORE INDIVIDUALS  REMEMBER WATER IS EVERYWHERE - YOU HAVE BEEN STOCKING UP AND JUST DO YOUR OWN DIGGING! TO FIND IT. USE A WATER FILTRATION SYSTEM THAT DOES NOT NEED ELECTRICITY  MILITARY AND THE VACCINE- THEY NOW KNOW WHO IN THE MILITARY IS CCP THAT TRIED TO MAKE THE VACCINE MANDATORY FOR THE MILITARY AND THEY JUST PUT A STOP TO IT. THEY KNOW CCP WAS TRYING TO KILL OFF OUR MILITARY THROUGH THE USE OF THE BIO WEAPON.  THIS MEANS THIS IS THE END GAME TO KNOW WHO IS WHO. BIG THINGS ARE COMING NOW BECAUSE OF THIS.  CCP GEARED UP TO ATTACK THE U.S. - NOTHING TO SEE HERE. SPACE FORCE WILL MAKE THEIR CRAFTS INTO DUST. RUSSIA IS NOT AGAINST THE U.S. EITHER REGARDLESS OF THE REPORT YOU READ.  N KOREA - HANDSHAKE WITH TRUMP  REMEMBER WHERE 1ST LADY TRUMP IS FROM. REMEMBER RUSSIA STATED ABOUT THE CAPITOL SHOOTING WAS AN ASSASSINATION FROM THE LEFT AS WELL AS PATRIOTS BEING LOCKED UP  REMEMBER PUTIN KNOWS TRUMP AND THERE WASN'T INVOLVEMENT TO OVERTURN THE ELECTION IN TRUMP'S FAVOR.    I HAVE A SAYING  WHAT HAPPENS THERE HAPPENS HERE. WHAT HAPPENS HERE HAPPENS THERE.  MOST OF ALL , LOVE EVERYONE, DON'T USE THIS FOR FEAR. USE THIS TO PREPARE AND BE IN THE KNOW.  GOD IS ALWAYS HERE AND WE WILL BE OK  GOD BLESS   💥RESPOND WITH 10-4 AND SHARE THROUGHOUT EVERY TELEGRAM GROUP💥   CALL TO ACTION - 10-4 AND SHARE  OPERATION FREEDOM EMERGENCY WARNING  🛑🛑🛑🛑🛑5","[{u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'STARTED', u'type': u'ORG'}, {u'text': u'UN', u'type': u'ORG'}, {u'text': u'WHO', u'type': u'ORG'}, {u'text': u'CDC', u'type': u'ORG'}, {u'text': u'JOINT GLOBAL KALERGI PLAN', u'type': u'PERSON'}, {u'text': u'SYMPTOM', u'type': u'ORG'}, {u'text': u'MARCH 2020', u'type': u'DATE'}, {u'text': u'SLIGHTLY', u'type': u'PERSON'}, {u'text': u'ASIAN', u'type': u'GPE'}, {u'text': u'GAY COMMUNITIES ARE AGAINST', u'type': u'PRODUCT'}, {u'text': u'BARBED WIRE', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'PTSD', u'type': u'GPE'}, {u'text': u'ANGER', u'type': u'ORG'}, {u'text': u'NAUSEA', u'type': u'ORG'}, {u'text': u'HEADACHES', u'type': u'ORG'}, {u'text': u'6 FEET', u'type': u'QUANTITY'}, {u'text': u'6 FOOT SOCIAL DISTANCING', u'type': u'ORG'}, {u'text': u'SNITCHES', u'type': u'ORG'}, {u'text': u'MILITARY', u'type': u'GPE'}, {u'text': u'SPACE FORCE', u'type': u'ORG'}, {u'text': u'RUSSIA', u'type': u'ORG'}, {u'text': u'U.S.', u'type': u'GPE'}, {u'text': u'KOREA', u'type': u'GPE'}, {u'text': u'KNOW', u'type': u'ORG'}, {u'text': u'BLESS', u'type': u'ORG'}, {u'text': u'U0001f4a5', u'type': u'ORG'}, {u'text': u'10-4', u'type': u'CARDINAL'}, {u'text': u'TELEGRAM GROUPU0001f4a5nnn', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}]",58485
53117207,Get ready when start getting paid off to put 5G towers on Private Property now,"[{u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'Private Property', u'type': u'ORG'}]",58485
53119945,💥💥💥 BOOM!!!! 💥💥💥   LAWSUIT FILED AGAINST FCC TO STOP PEOPLE FROM GETTING PAID OFF TO PUT 5G TOWERS ON PRIVATE PROPERTY    https://childrenshealthdefense.org/defender/amicus-brief-chd-lawsuit-fcc-wireless-antennas/,"[{u'text': u'U0001f4a5', u'type': u'ORG'}, {u'text': u'U0001f4a5U0001f4a5U0001f4a5nnn', u'type': u'ORG'}, {u'text': u'LAWSUIT', u'type': u'PERSON'}]",58485
53125406,It’s what we need to do with 5G towers.,"[{u'text': u'5', u'type': u'CARDINAL'}]",58485
53133442,Most of the 5G towers are in the Public Utility Right Of Way. Most everything on private property is leased from the property owner. The 5G towers/poles are not the regular towers we are used to seeing. They are utility poles/street lamps/traffic lights and so on.,"[{u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'the Public Utility Right Of Way', u'type': u'EVENT'}, {u'text': u'5', u'type': u'CARDINAL'}]",58485
53136823,"🛑🛑🛑🛑🛑5  OPERATION FREEDOM EMERGENCY WARNING  🛑 CALL TO ACTION 🛑  GLOBAL LOCKDOWNS ARE HERE AND MORE COMING  FACT GETTING THIS INFORMATION OUT HAS PROVEN COMPUTERS AND SMARTPHONES SHUTTING DOWN AND RESTARTING WITH MANY PEOPLE  NEW VARIENTS - 2 REPORTED - VARIENTS ARE A RE-BRANDING OF THE COMMON COLD/FLU LIKE SYMPTOMS HAY FEVER!  THE VACCINATED WILL HAVE A SERIOUS ISSUE WITH THESE COMMON AILMENTS.  FOOD SHORTAGES - FACT PROVEN BY FARMERS  SUMMER ACTIVITIES-  BEACHES, THEME PARKS, CONCERTS WILL BE USED AND FRAMED TO CAUSE ANOTHER LOCKDOWN -   UK TAKE WARNING ASAP - GLOBAL AS WELL  GLOBAL FINANCE + MASS INFLATION - ALREADY STARTED  UN, WHO, CDC, JOINT GLOBAL KALERGI PLAN  THEY MAY USE AN EMERGENCY BROADCAST  STOPPING THE PRODUCTION OF MEDICINE FOR THE COMMON COLD TO PUSH HAY FEVER AS THE SYMPTOM. ALREADY PROVEN WITH ZINC IN MARCH 2020 AND ALREADY STARTED  STOCK UP WITH VITAMINS AS MANY ALREADY HAVE  ""YOU ARE A TRUE PATRIOT""  WILL BE USED AS A PHRASE TO CONDITION MORE PEOPLE TO GET THE BIO WEAPON AND THE WORDING MAY SLIGHTLY CHANGE   THE ELITE ARE AWARE THE BLACK, ASIAN, AND GAY COMMUNITIES ARE AGAINST THE BIO WEAPON - INFORM YOUR LIKE MINDED FRIENDS IN THESE AREAS  NEW MASKS MAY BE ASKED FOR THE CONTROLLED TO USE THAT WILL DETECT FAKE COVID  THE MCAFEE KILLSWITCH IS COUNTING DOWN TO THE JULY 26TH AREA. PRIOR TO THIS TIME WE MAY SEE AN ATTACK THROUGH WEATHER MODIFICATION AND/OR A GRID TAKEDOWN - NOT CLEAR AT THIS POINT  CHILDREN AND ELDERLY THAT ARE NOT VACCINATED WILL BE REMOVED FROM YOUR HOME PERMANENTLY - SHOWN IN THE UK AREA DOCUMENTS  UK? BUILDINGS SURROUNDED BY FENCES WITH BARBED WIRE.  STAY AT HOME BRACELETS - SHOWING IN THE UK AREA DOCUMENTS RIGHT NOW. USING 5G TRACKING  5G - MIND CONTROL WILL BE USED, HAS ALREADY BEEN USED AND IS CURRENTLY BEING USED EXPECIALLLY THROUGH YOUR TV. MIND CONTROLLED INTO BELIEVING THERE IS A PANDEMIC, YOU NEED A VACCINE AND MASKS WORK  ANXIETY, PTSD, ANGER, CONFUSION, NAUSEA, HEADACHES, DIZZINESS FOR ANYONE.. FOR THE VACCINATED WE BELIEVE THIS WILL GO AS FAR AS A ANGER SWITCH. PROVEN FACTS HERE WITH SHOOTINGS AND ALSO MASKED INDIVIDUALS ASSAULTING ADULTS AND CHILDREN FOR NOT WEARING ONE  YOUR HUMAN ENERGY IS STRONG WITHIN 6 FEET OF HUMANS AND CAN GO MILES TO CONNECT YOUR ENERGY WITH OTHERS. ""6 FOOT SOCIAL DISTANCING""   STOP ANY SOCIAL DISTANCING WITH YOUR FRIENDS AND FAMILY AND GIVE THEM A HUG MORE THAN EVER  BEING OPEN IN THE PUBLIC WITH YOUR BELIEF IN THE VACCINE AND LOCK DOWNS IS UP TO YOU AND YOUR FREEDOM  THEY ARE CREATING ONCE AGAIN SNITCHES WITHIN YOUR OWN DUMBED DOWN FRIENDS. FB ALREADY STARTED WITH  WATER IS PURPOSELY BEING DRYED UP IN CA TO MAKE YOU BELIEVE GLOBAL WARMING.  GLOBAL WARMING IS THE FEAR TACTIC BEING USED TO BRAINWASH MORE INDIVIDUALS  REMEMBER WATER IS EVERYWHERE - YOU HAVE BEEN STOCKING UP AND JUST DO YOUR OWN DIGGING! TO FIND IT. USE A WATER FILTRATION SYSTEM THAT DOES NOT NEED ELECTRICITY  MILITARY AND THE VACCINE- THEY NOW KNOW WHO IN THE MILITARY IS CCP THAT TRIED TO MAKE THE VACCINE MANDATORY FOR THE MILITARY AND THEY JUST PUT A STOP TO IT. THEY KNOW CCP WAS TRYING TO KILL OFF OUR MILITARY THROUGH THE USE OF THE BIO WEAPON.  THIS MEANS THIS IS THE END GAME TO KNOW WHO IS WHO. BIG THINGS ARE COMING NOW BECAUSE OF THIS.  CCP GEARED UP TO ATTACK THE U.S. - NOTHING TO SEE HERE. SPACE FORCE WILL MAKE THEIR CRAFTS INTO DUST. RUSSIA IS NOT AGAINST THE U.S. EITHER REGARDLESS OF THE REPORT YOU READ.  N KOREA - HANDSHAKE WITH TRUMP  REMEMBER WHERE 1ST LADY TRUMP IS FROM. REMEMBER RUSSIA STATED ABOUT THE CAPITOL SHOOTING WAS AN ASSASSINATION FROM THE LEFT AS WELL AS PATRIOTS BEING LOCKED UP  REMEMBER PUTIN KNOWS TRUMP AND THERE WASN'T INVOLVEMENT TO OVERTURN THE ELECTION IN TRUMP'S FAVOR.    I HAVE A SAYING  WHAT HAPPENS THERE HAPPENS HERE. WHAT HAPPENS HERE HAPPENS THERE.  MOST OF ALL , LOVE EVERYONE, DON'T USE THIS FOR FEAR. USE THIS TO PREPARE AND BE IN THE KNOW.  GOD IS ALWAYS HERE AND WE WILL BE OK  GOD BLESS   💥RESPOND WITH 10-4 AND SHARE THROUGHOUT EVERY TELEGRAM GROUP💥   CALL TO ACTION - 10-4 AND SHARE  OPERATION FREEDOM EMERGENCY WARNING  🛑🛑🛑🛑🛑5","[{u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'STARTED', u'type': u'ORG'}, {u'text': u'UN', u'type': u'ORG'}, {u'text': u'WHO', u'type': u'ORG'}, {u'text': u'CDC', u'type': u'ORG'}, {u'text': u'JOINT GLOBAL KALERGI PLAN', u'type': u'PERSON'}, {u'text': u'SYMPTOM', u'type': u'ORG'}, {u'text': u'MARCH 2020', u'type': u'DATE'}, {u'text': u'SLIGHTLY', u'type': u'PERSON'}, {u'text': u'ASIAN', u'type': u'GPE'}, {u'text': u'GAY COMMUNITIES ARE AGAINST', u'type': u'PRODUCT'}, {u'text': u'BARBED WIRE', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'PTSD', u'type': u'GPE'}, {u'text': u'ANGER', u'type': u'ORG'}, {u'text': u'NAUSEA', u'type': u'ORG'}, {u'text': u'HEADACHES', u'type': u'ORG'}, {u'text': u'6 FEET', u'type': u'QUANTITY'}, {u'text': u'6 FOOT SOCIAL DISTANCING', u'type': u'ORG'}, {u'text': u'SNITCHES', u'type': u'ORG'}, {u'text': u'MILITARY', u'type': u'GPE'}, {u'text': u'SPACE FORCE', u'type': u'ORG'}, {u'text': u'RUSSIA', u'type': u'ORG'}, {u'text': u'U.S.', u'type': u'GPE'}, {u'text': u'KOREA', u'type': u'GPE'}, {u'text': u'KNOW', u'type': u'ORG'}, {u'text': u'BLESS', u'type': u'ORG'}, {u'text': u'U0001f4a5', u'type': u'ORG'}, {u'text': u'10-4', u'type': u'CARDINAL'}, {u'text': u'TELEGRAM GROUPU0001f4a5nnn', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}]",58485
53188394,Remove the 5G towers as well,"[{u'text': u'5', u'type': u'CARDINAL'}]",11865
53211859,"You holographic clone, Im pulling the plug on your 5G now!",[],58485
53243653,"People, we are massively fcccked.  Nobody knows the longterm effects of this ""vaccination"". mRNA.  Graphene oxide. Spike proteins. 5G. NWO. Crimes against humanity. They are really pushing the narrative now.  https://truthcomestolight.com/on-the-connection-between-graphene-oxide-found-in-covid-vaccines-electromagnetic-fields-blood-clots-severe-covid-symptoms-how-to-remove-graphene-oxide-from-the-body/","[{u'text': u'NWO', u'type': u'ORG'}]",135830
